member_full,last_name,first_name,party,state,vote_cast,lis_member_id,members_Id,vote_number
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,267
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Nay,S324,0,267
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,267
Stabenow (D-MI),Stabenow,Debbie,D,MI,Nay,S284,0,267
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,267
Tester (D-MT),Tester,Jon,D,MT,Nay,S314,0,267
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,267
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,267
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,267
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,267
Vitter (R-LA),Vitter,David,R,LA,Yea,S299,0,267
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,267
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,267
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,267
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,267
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,267
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,266
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,266
Baldwin (D-WI),Baldwin,Tammy,D,WI,Nay,S354,0,266
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,266
Bennet (D-CO),Bennet,Michael,D,CO,Nay,S330,0,266
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Nay,S341,0,266
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,266
Booker (D-NJ),Booker,Cory,D,NJ,Nay,S370,0,266
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,266
Boxer (D-CA),Boxer,Barbara,D,CA,Nay,S223,0,266
Brown (D-OH),Brown,Sherrod,D,OH,Nay,S307,0,266
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,266
Cantwell (D-WA),Cantwell,Maria,D,WA,Nay,S275,0,266
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,266
Cardin (D-MD),Cardin,Ben,D,MD,Nay,S308,0,266
Carper (D-DE),Carper,Thomas,D,DE,Nay,S277,0,266
Casey (D-PA),Casey,Bob,D,PA,Nay,S309,0,266
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,266
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,266
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,266
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,266
Coons (D-DE),Coons,Christopher,D,DE,Nay,S337,0,266
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,266
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,266
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,266
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,266
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,266
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,266
Donnelly (D-IN),Donnelly,Joe,D,IN,Nay,S356,0,266
Durbin (D-IL),Durbin,Richard,D,IL,Nay,S253,0,266
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,266
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,266
Feinstein (D-CA),Feinstein,Dianne,D,CA,Nay,S221,0,266
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,266
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,266
Franken (D-MN),Franken,Al,D,MN,Nay,S332,0,266
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,266
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Nay,S331,0,266
Graham (R-SC),Graham,Lindsey,R,SC,Yea,S293,0,266
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,266
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,266
Heinrich (D-NM),Heinrich,Martin,D,NM,Nay,S359,0,266
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Nay,S360,0,266
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,266
Hirono (D-HI),Hirono,Mazie,D,HI,Nay,S361,0,266
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,266
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,266
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,266
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,266
Kaine (D-VA),Kaine,Timothy,D,VA,Nay,S362,0,266
King (I-ME),King,Angus,I,ME,Nay,S363,0,266
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,266
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Nay,S311,0,266
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,266
Leahy (D-VT),Leahy,Patrick,D,VT,Nay,S057,0,266
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,266
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,266
Markey (D-MA),Markey,Edward,D,MA,Nay,S369,0,266
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,266
McCaskill (D-MO),McCaskill,Claire,D,MO,Nay,S312,0,266
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,266
Menendez (D-NJ),Menendez,Robert,D,NJ,Nay,S306,0,266
Merkley (D-OR),Merkley,Jeff,D,OR,Nay,S322,0,266
Mikulski (D-MD),Mikulski,Barbara,D,MD,Nay,S182,0,266
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,266
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,266
Murphy (D-CT),Murphy,Christopher,D,CT,Nay,S364,0,266
Murray (D-WA),Murray,Patty,D,WA,Nay,S229,0,266
Nelson (D-FL),Nelson,Bill,D,FL,Nay,S282,0,266
Paul (R-KY),Paul,Rand,R,KY,Not Voting,S348,0,266
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,266
Peters (D-MI),Peters,Gary,D,MI,Nay,S380,0,266
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,266
Reed (D-RI),Reed,John,D,RI,Nay,S259,0,266
Reid (D-NV),Reid,Harry,D,NV,Nay,S198,0,266
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,266
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,266
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,266
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,266
Sanders (I-VT),Sanders,Bernie,I,VT,Nay,S313,0,266
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,266
Schatz (D-HI),Schatz,Brian,D,HI,Nay,S353,0,266
Schumer (D-NY),Schumer,Charles,D,NY,Nay,S270,0,266
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,266
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,266
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Nay,S324,0,266
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,266
Stabenow (D-MI),Stabenow,Debbie,D,MI,Nay,S284,0,266
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,266
Tester (D-MT),Tester,Jon,D,MT,Nay,S314,0,266
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,266
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,266
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,266
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,266
Vitter (R-LA),Vitter,David,R,LA,Yea,S299,0,266
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,266
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,266
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,266
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,266
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,266
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,265
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,265
Baldwin (D-WI),Baldwin,Tammy,D,WI,Nay,S354,0,265
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,265
Bennet (D-CO),Bennet,Michael,D,CO,Nay,S330,0,265
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Nay,S341,0,265
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,265
Booker (D-NJ),Booker,Cory,D,NJ,Nay,S370,0,265
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,265
Boxer (D-CA),Boxer,Barbara,D,CA,Nay,S223,0,265
Brown (D-OH),Brown,Sherrod,D,OH,Nay,S307,0,265
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,265
Cantwell (D-WA),Cantwell,Maria,D,WA,Nay,S275,0,265
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,265
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,265
Carper (D-DE),Carper,Thomas,D,DE,Nay,S277,0,265
Casey (D-PA),Casey,Bob,D,PA,Nay,S309,0,265
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,265
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,265
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,265
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,265
Coons (D-DE),Coons,Christopher,D,DE,Nay,S337,0,265
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,265
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,265
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,265
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,265
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,265
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,265
Donnelly (D-IN),Donnelly,Joe,D,IN,Nay,S356,0,265
Durbin (D-IL),Durbin,Richard,D,IL,Nay,S253,0,265
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,265
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,265
Feinstein (D-CA),Feinstein,Dianne,D,CA,Nay,S221,0,265
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,265
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,265
Franken (D-MN),Franken,Al,D,MN,Nay,S332,0,265
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,265
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Nay,S331,0,265
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,265
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,265
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,265
Heinrich (D-NM),Heinrich,Martin,D,NM,Nay,S359,0,265
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Nay,S360,0,265
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,265
Hirono (D-HI),Hirono,Mazie,D,HI,Nay,S361,0,265
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,265
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,265
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,265
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,265
Kaine (D-VA),Kaine,Timothy,D,VA,Nay,S362,0,265
King (I-ME),King,Angus,I,ME,Nay,S363,0,265
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,265
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Nay,S311,0,265
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,265
Leahy (D-VT),Leahy,Patrick,D,VT,Nay,S057,0,265
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,265
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,265
Markey (D-MA),Markey,Edward,D,MA,Nay,S369,0,265
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,265
McCaskill (D-MO),McCaskill,Claire,D,MO,Nay,S312,0,265
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,265
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,265
Merkley (D-OR),Merkley,Jeff,D,OR,Nay,S322,0,265
Mikulski (D-MD),Mikulski,Barbara,D,MD,Nay,S182,0,265
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,265
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,265
Murphy (D-CT),Murphy,Christopher,D,CT,Nay,S364,0,265
Murray (D-WA),Murray,Patty,D,WA,Nay,S229,0,265
Nelson (D-FL),Nelson,Bill,D,FL,Nay,S282,0,265
Paul (R-KY),Paul,Rand,R,KY,Not Voting,S348,0,265
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,265
Peters (D-MI),Peters,Gary,D,MI,Nay,S380,0,265
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,265
Reed (D-RI),Reed,John,D,RI,Nay,S259,0,265
Reid (D-NV),Reid,Harry,D,NV,Nay,S198,0,265
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,265
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,265
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,265
Rubio (R-FL),Rubio,Marco,R,FL,Yea,S350,0,265
Sanders (I-VT),Sanders,Bernie,I,VT,Nay,S313,0,265
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,265
Schatz (D-HI),Schatz,Brian,D,HI,Nay,S353,0,265
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,265
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,265
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,265
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Nay,S324,0,265
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,265
Stabenow (D-MI),Stabenow,Debbie,D,MI,Nay,S284,0,265
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,265
Tester (D-MT),Tester,Jon,D,MT,Nay,S314,0,265
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,265
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,265
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,265
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,265
Vitter (R-LA),Vitter,David,R,LA,Yea,S299,0,265
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,265
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,265
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,265
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,265
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,265
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,264
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,264
Baldwin (D-WI),Baldwin,Tammy,D,WI,Nay,S354,0,264
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,264
Bennet (D-CO),Bennet,Michael,D,CO,Nay,S330,0,264
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Nay,S341,0,264
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,264
Booker (D-NJ),Booker,Cory,D,NJ,Nay,S370,0,264
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,264
Boxer (D-CA),Boxer,Barbara,D,CA,Nay,S223,0,264
Brown (D-OH),Brown,Sherrod,D,OH,Nay,S307,0,264
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,264
Cantwell (D-WA),Cantwell,Maria,D,WA,Nay,S275,0,264
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,264
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,264
Carper (D-DE),Carper,Thomas,D,DE,Nay,S277,0,264
Casey (D-PA),Casey,Bob,D,PA,Nay,S309,0,264
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,264
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,264
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,264
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,264
Coons (D-DE),Coons,Christopher,D,DE,Nay,S337,0,264
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,264
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,264
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,264
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,264
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,264
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,264
Donnelly (D-IN),Donnelly,Joe,D,IN,Nay,S356,0,264
Durbin (D-IL),Durbin,Richard,D,IL,Nay,S253,0,264
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,264
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,264
Feinstein (D-CA),Feinstein,Dianne,D,CA,Nay,S221,0,264
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,264
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,264
Franken (D-MN),Franken,Al,D,MN,Nay,S332,0,264
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,264
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Nay,S331,0,264
Graham (R-SC),Graham,Lindsey,R,SC,Yea,S293,0,264
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,264
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,264
Heinrich (D-NM),Heinrich,Martin,D,NM,Nay,S359,0,264
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Nay,S360,0,264
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,264
Hirono (D-HI),Hirono,Mazie,D,HI,Nay,S361,0,264
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,264
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,264
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,264
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,264
Kaine (D-VA),Kaine,Timothy,D,VA,Nay,S362,0,264
King (I-ME),King,Angus,I,ME,Nay,S363,0,264
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,264
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Nay,S311,0,264
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,264
Leahy (D-VT),Leahy,Patrick,D,VT,Nay,S057,0,264
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,264
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,264
Markey (D-MA),Markey,Edward,D,MA,Nay,S369,0,264
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,264
McCaskill (D-MO),McCaskill,Claire,D,MO,Nay,S312,0,264
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,264
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,264
Merkley (D-OR),Merkley,Jeff,D,OR,Nay,S322,0,264
Mikulski (D-MD),Mikulski,Barbara,D,MD,Nay,S182,0,264
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,264
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,264
Murphy (D-CT),Murphy,Christopher,D,CT,Nay,S364,0,264
Murray (D-WA),Murray,Patty,D,WA,Nay,S229,0,264
Nelson (D-FL),Nelson,Bill,D,FL,Nay,S282,0,264
Paul (R-KY),Paul,Rand,R,KY,Yea,S348,0,264
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,264
Peters (D-MI),Peters,Gary,D,MI,Nay,S380,0,264
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,264
Reed (D-RI),Reed,John,D,RI,Nay,S259,0,264
Reid (D-NV),Reid,Harry,D,NV,Nay,S198,0,264
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,264
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,264
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,264
Rubio (R-FL),Rubio,Marco,R,FL,Yea,S350,0,264
Sanders (I-VT),Sanders,Bernie,I,VT,Nay,S313,0,264
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,264
Schatz (D-HI),Schatz,Brian,D,HI,Nay,S353,0,264
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,264
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,264
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,264
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Nay,S324,0,264
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,264
Stabenow (D-MI),Stabenow,Debbie,D,MI,Nay,S284,0,264
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,264
Tester (D-MT),Tester,Jon,D,MT,Nay,S314,0,264
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,264
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,264
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,264
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,264
Vitter (R-LA),Vitter,David,R,LA,Yea,S299,0,264
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,264
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,264
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,264
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,264
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,264
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,263
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,263
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,263
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,263
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,263
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,263
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,263
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,263
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,263
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,263
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,263
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,263
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,263
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,263
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,263
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,263
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,263
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,263
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,263
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,263
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,263
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,263
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,263
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,263
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,263
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,263
Cruz (R-TX),Cruz,Ted,R,TX,Not Voting,S355,0,263
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,263
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,263
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,263
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,263
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,263
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,263
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,263
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,263
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,263
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,263
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,263
Graham (R-SC),Graham,Lindsey,R,SC,Yea,S293,0,263
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,263
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,263
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,263
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,263
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,263
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,263
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,263
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,263
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,263
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,263
Kaine (D-VA),Kaine,Timothy,D,VA,Yea,S362,0,263
King (I-ME),King,Angus,I,ME,Yea,S363,0,263
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,263
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,263
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,263
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,263
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,263
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,263
Markey (D-MA),Markey,Edward,D,MA,Not Voting,S369,0,263
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,263
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,263
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,263
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,263
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,263
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,263
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,263
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,263
Murphy (D-CT),Murphy,Christopher,D,CT,Yea,S364,0,263
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,263
Nelson (D-FL),Nelson,Bill,D,FL,Yea,S282,0,263
Paul (R-KY),Paul,Rand,R,KY,Yea,S348,0,263
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,263
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,263
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,263
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,263
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,263
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,263
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,263
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,263
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,263
Sanders (I-VT),Sanders,Bernie,I,VT,Yea,S313,0,263
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,263
